MeanB,MeanG,MeanR,std_Blue,std_Green,std_Red,skew_Blue,skew_Green,skew_Red,kurtosis_Blue,kurtosis_Green,kurtosis_Red,entropy_Blue,entropy_Green,entropy_Red,Wavelet_Blue,Wavelet_Green,Wavelet_Red,MeanHue,MeanSaturation,MeanValue,std_Hue,std_Saturation,std_Value,skew_Hue,skew_Saturation,skew_Value,kurtosis_Hue,kurtosis_Saturation,kurtosis_Value,entropy_Hue,entropy_Saturation,entropy_Value,Wavelet_Hue,Wavelet_Saturation,Wavelet_Value,MeanL,MeanA,MeanB,std_L,std_A,std_B,skew_L,skew_A,skew_B,kurtosis_L,kurtosis_A,kurtosis_B,entropy_L,entropy_A,entropy_B,Wavelet_L,Wavelet_A,Wavelet_B,MeanYB,MeanCB,MeanCR,std_YB,std_CB,std_CR,skew_YB,skew_CB,skew_CR,kurtosis_YB,kurtosis_CB,kurtosis_CR,entropy_YB,entropy_CB,entropy_CR,Wavelet_YB,Wavelet_CB,Wavelet_CR,MeanX,MeanY,MeanZ,std_X,std_Y,std_Z,skew_X,skew_Y,skew_Z,kurtosis_X,kurtosis_Y,kurtosis_Z,entropy_X,entropy_Y,entropy_Z,Wavelet_X,Wavelet_Y,Wavelet_Z
168.5397000306091,172.1319253137435,137.7692072237527,51.65580205358524,39.96985756007945,55.674682514666166,-1.6600548149164598,-0.5106250987066665,-0.6607864748439507,2.9698852124616,0.2961247781362215,-0.14045073923069618,6.944879531860352,6.836045265197754,7.209314346313477,268.74198616633674,354.3132828610416,324.3335956114014,44.79381695745332,58.77067646158555,181.80795837159474,28.231388548717486,69.46808836974041,38.894412226479666,0.1460117313146387,1.0865048396192398,-0.4917963738224653,-1.447646511969089,0.5622988803569267,-0.17626166123750364,3.7132043838500977,5.466265678405762,6.9175705909729,91.61001354154367,129.71674735730068,371.79201298001897,178.10633608815428,123.9867156412611,144.59118457300275,35.51961765124934,18.528000827101735,21.67566237014367,-1.0134020021411827,-4.130666786986621,1.3759658413944504,0.3805635797360263,15.388086045825794,1.6195824881241778,6.7433295249938965,2.8584771156311035,3.8798158168792725,91.61001354154367,240.78868476351036,293.60596339860507,167.07860422405878,128.95420875420876,111.45117845117845,34.97515237822142,25.84093670286687,22.039634852397537,-0.8897471874014806,-3.3811426496510606,-1.447856913672018,0.13676891655702983,11.684277480382557,1.8510396395599376,6.794939041137695,3.6958796977996826,3.9220356941223145,335.4935270772793,247.8617237419813,218.2826261547094,155.9242118151209,169.0243648607285,154.64860728497092,35.99366690393975,35.17518908721616,55.465295092029336,-0.7846752840927379,-1.0230774511745198,-0.5495448470001253,-0.42754578537342436,0.3409074864013357,-0.46638972558907055,6.735550403594971,6.781261920928955,7.2524094581604,335.4935270772793,247.8617237419813,218.2826261547094
162.88737033922064,166.37272217549761,130.50483599663582,53.6287336342916,43.60160793719867,57.583479136017104,-1.4050949404541158,-0.11327251142428175,-0.36912020660691774,2.068426837730917,-0.4898233200911912,-0.4578456722298312,7.028809070587158,7.071968078613281,7.369393348693848,255.94360205703228,343.8888352961959,314.2511658026123,37.28231006447996,64.19182786655453,177.28399215026633,27.880850124964862,70.39873120006301,41.44906560485403,0.7135574253119302,0.977270254462786,-0.28250793226136695,-0.11322684816749717,0.399532123184152,-0.537031197246137,4.014721870422363,5.802420616149902,7.013718128204346,77.52202424799869,139.19923927020218,363.5578748711546,172.60148584244462,124.08193159517802,145.50602747406785,38.52366849038514,19.64973854014779,21.200480290946686,-0.5274115875243551,-3.8454888857921383,1.4238725156142151,-0.6228848575567336,13.215817042828636,2.143613590984925,6.964389324188232,3.173262596130371,4.014132976531982,77.52202424799869,241.0355697464671,295.12096662002375,161.20885898514157,129.13849172974489,110.66302214746285,37.75285335782095,27.108533819720964,21.47075682290134,-0.3798871475732112,-3.278642265716334,-1.5278973170677674,-0.6720071891515764,10.53829627966875,2.5219065053951395,7.02866268157959,3.8625543117523193,4.033611297607422,324.95634566899577,248.2421945626641,217.004893494841,150.20093916456406,163.0711382113821,146.94785534062237,38.34483522249771,38.09906670570921,57.74815492774743,-0.310107654227056,-0.5049131657652612,-0.2266235088592663,-0.9974595212886799,-0.6289305354081791,-0.7728526648572398,6.970045566558838,7.024993419647217,7.424935340881348,324.95634566899577,248.2421945626641,217.004893494841
153.3698941489707,153.65095136047796,114.03396324436652,57.16426708121373,48.664235962160426,53.093759376299936,-0.8620191624469324,0.05928057491864098,-0.156192958656692,0.41796522372666933,-0.7305439392275641,-0.4397496068414233,7.252943992614746,7.225530624389648,7.39954137802124,224.1726270334723,320.6644583577162,295.79097556733194,33.266835508799275,74.14955516591986,166.9011624131437,24.268810548900273,70.60045941837657,49.15342771776762,1.0868912925232512,0.7399105529723069,-0.1852883931175189,0.7134852930898954,-0.08488427005535515,-0.9053775485593447,4.050792694091797,6.412772178649902,7.245219707489014,70.53218542764425,159.1566739387861,344.8171526564603,160.5009416195857,124.74323007987532,147.99279173972337,44.14652598597082,19.43243765475212,20.796444957191973,-0.3161788726284319,-3.8842792571308187,1.1897255475186923,-0.9999721436946771,13.742431971623251,1.6868999652085481,7.160001754760742,3.351027488708496,4.47001838684082,70.53218542764425,241.81307607896676,300.30155354971834,149.03026170530555,131.06286122475484,108.24774335995843,42.18245562058104,27.05075903813075,21.05862152563302,-0.22705379289584085,-3.3313138009994483,-1.2955798328663513,-0.9585349565841113,11.000733359694342,2.0545862119721727,7.1846537590026855,4.1093010902404785,4.449993133544922,302.20624304057685,251.34852354734724,211.9251951503957,138.76271186440678,150.7517371257874,129.59679199948047,41.372031297055884,43.040926168911916,53.92865764777495,-0.10824989779189735,-0.30821635746706366,-0.011061319545767504,-1.170758727398513,-1.0257744668229385,-0.7428346549517699,7.117277145385742,7.1895928382873535,7.462440013885498,302.20624304057685,251.34852354734724,211.9251951503957
155.0819609709662,153.78529271775346,120.46544502617802,48.329490881575886,49.244668109773336,66.0030422809615,-1.123879332036115,0.2610876120209759,0.08913184757165529,2.2134325125370173,-0.9865877408848234,-1.2158581187068649,6.906258583068848,7.141561508178711,7.445197105407715,237.67641949610973,318.55708805141785,301.3625519355582,31.544788196097098,74.30937648738696,166.52422655878152,26.935937144772193,75.95547214223234,40.331155478977756,1.1627766973250329,0.5599815126713846,0.2956103516363347,1.2104761839375593,-0.8449323698449445,-0.7375835116889733,4.16630220413208,6.13803243637085,6.923757553100586,66.29231745475666,156.23780238876944,341.99002237608414,161.21703950499762,126.15549738219896,145.59062351261304,43.34793775661599,18.151256428966477,19.905889901645065,0.07139487947564277,-4.192918243980086,1.3475359373980142,-1.2462724536273289,16.692067722668906,2.3260464782737644,6.981350898742676,3.5564606189727783,4.13096809387207,66.29231745475666,245.96870680297602,294.72071719858144,150.35592574964303,131.33041408852927,111.12874821513564,42.871941292391476,24.98059433932258,19.739636465511087,0.21032131730467318,-3.565933640754383,-1.588323534861643,-1.097949843451303,13.259780527934694,3.347052992505742,7.053450107574463,3.9527206420898438,4.09316349029541,304.17467778113,253.90624404119453,218.4416094962167,140.6601618277011,151.66953831508806,135.75164207520228,41.80014754593387,43.74294291598331,67.34456854375354,0.2891643038303328,0.10902879988704245,0.1798933456203162,-1.1901583769716964,-1.1912187180184135,-1.3036305464884566,6.9720458984375,7.079051971435547,7.503592014312744,304.17467778113,253.90624404119453,218.4416094962167
151.5831475287997,158.66276477146042,120.44648829431438,49.46256554673134,40.80113038191767,52.730615904831055,-1.4511997564463388,0.5203615851167199,-0.29678219625050417,2.7337542084936075,-0.1702009120723793,-0.24042241261544328,6.886288642883301,6.889118671417236,7.240217685699463,235.48525259731198,330.13959176212677,291.676290547815,40.95531400966183,67.24591230026013,167.58286882199926,26.528329699898613,69.48863897564172,38.56683172362401,0.825605614618767,0.9819532738931414,0.41561901968475096,0.22036970835453706,0.6074974779896087,-0.29142361502339487,3.874965190887451,5.826002597808838,6.887264728546143,85.51406841443755,147.02395606980113,346.2757289282953,164.6294128576737,122.55481233742103,146.23095503530286,34.76522458678221,20.292959946840583,21.210102217174857,0.030191155190152152,-3.6940193011080726,1.4911407219289288,-0.9515534627548439,11.74679501156166,2.433111451909289,6.832457065582275,2.7319533824920654,4.129630088806152,85.51406841443755,237.47521407206276,297.2359610233607,152.1657376439985,127.52136752136752,110.09541062801932,32.390372409521795,27.69006492929743,21.453793072695035,0.08523433239807111,-3.3151309090133805,-1.6315594820763444,-0.7944677857610527,10.036018720161511,2.923245453068903,6.838134288787842,3.585472345352173,4.185640335083008,307.8151526646076,244.3517810690679,215.13913080931485,140.97612411742847,154.45856558900036,136.25956893348197,33.20537433037187,33.323642014046825,52.18028302426052,0.10728039997336006,-0.05361726930025842,-0.0835801207062911,-0.9965091341197532,-0.9627361209513765,-0.6146438357512789,6.782290458679199,6.849806785583496,7.293981075286865,307.8151526646076,244.3517810690679,215.13913080931485
149.43435331791497,155.04509873687957,115.09117594734033,54.87701153501462,44.996412253886575,52.451505499491425,-1.0295448553444968,0.3957824835372055,-0.06781043414470556,0.9097701142203154,-0.37193760531361564,0.00716934108565237,7.124691009521484,7.06905460357666,7.265722274780273,224.06003963432065,323.518009923519,286.07806297501565,37.083437110834375,68.64908379291941,165.43737769080235,24.401791036699784,72.95096519483164,45.57830035893245,0.9949905601080893,0.9496569225682118,-0.007035338051198586,1.1591564117574409,0.12988616872538072,-0.7330726106631316,4.160709857940674,6.255551815032959,7.113453388214111,79.09820257738295,151.2756145166976,342.31158102835485,161.20539049991106,123.04082903397972,147.23954812310976,39.66749896844635,20.59154163386906,22.214585397565397,-0.07750689187384871,-3.6141499196830247,1.2735118094808564,-0.886367820982068,11.35613704708768,1.4043078671359979,6.993618011474609,3.149944543838501,4.465901851654053,79.09820257738295,237.78953415759688,299.60741319999823,148.79496530866393,128.40250845045367,108.98274328411314,37.164554233262194,28.43321255131721,22.46987081593315,0.03010016027025857,-3.126981275843334,-1.370986952168448,-0.6234018889361694,9.235501753325384,1.7590080904859287,7.01988410949707,3.9474937915802,4.435708999633789,300.96810224438894,245.26150532429435,212.56796417071197,137.82956769258138,150.97651663405088,130.68733321473047,37.19002283658303,38.11311897682886,52.26172789750725,0.133017949649502,-0.08548810568200668,0.1734523250087901,-0.8608797431448374,-0.8031957991646972,-0.26331922739679614,6.955422878265381,7.023787975311279,7.307912826538086,300.96810224438894,245.26150532429435,212.56796417071197
151.3455289922071,162.66900013208294,128.46361114780083,54.06785790077752,42.82255905984809,54.61159154582248,-1.4276514911263274,-0.06626309460466995,-0.8032811315553529,1.883250992794813,0.47050415566996273,0.026299769146390428,6.939169883728027,6.885844707489014,7.1842217445373535,247.81172337674505,341.16462716508954,288.04636292757334,44.5099722625809,56.96631884823669,170.23708889182407,30.081397953756184,71.0379994076014,41.81278826357731,0.39386050565664205,1.4212509450913966,-0.11031929546297635,-0.6771318343409658,1.528318484566511,0.22655739241468398,3.8586881160736084,5.30429220199585,6.932290554046631,92.55936711506116,133.22588760688257,354.46700135028755,168.01267996301678,121.98745211993132,143.3014132875446,37.19017795040096,22.037413126955787,22.226289570579993,-0.7893201522997149,-3.328788346601405,1.8761195210974306,0.5912036760167294,9.181666826544241,3.1925942928771196,6.826543807983398,2.7970831394195557,3.8528757095336914,92.55936711506116,234.17364453542243,293.6868344499036,155.3332452780346,125.07475894861973,112.82446176198653,34.22949697030709,29.476526766652103,22.63338691768645,-0.7997641439968647,-3.0107982170921965,-1.9617486624300766,0.6205805605065611,7.948640379220203,3.4964137021544115,6.838782787322998,3.668414354324341,3.8982086181640625,314.5729399889432,236.91555319722346,218.25831741112725,143.76132611279883,157.8942015585788,144.3346981904636,35.56280284623226,35.001028826980225,53.82453364383799,-0.5761637206837771,-0.9253609419810609,-0.6298627118118885,-0.34450974038667104,0.6116380886860702,-0.40784620605930977,6.805944442749023,6.842534065246582,7.2236504554748535,314.5729399889432,236.91555319722346,218.25831741112725
169.54848130841123,173.4328757788162,143.48160046728972,50.210814195545204,38.52521946514156,52.39584918602338,-1.6769902599226316,-0.38341520618526165,-0.8706260469105328,3.2746624989685493,0.11465431772189394,0.43449218234527986,6.9912824630737305,6.895198822021484,7.175288200378418,280.0083607490764,355.2691997576028,327.7239851369039,47.385221962616825,50.20156736760124,181.65454633956386,28.326289342278024,64.13347354850424,38.259529967600265,0.0535476954988642,1.4641259543772953,-0.48511030042044023,-1.309548485484731,1.9910840153096654,0.025073718467472528,3.439366579055786,5.266395092010498,6.969314098358154,96.82255147047975,112.46725514204822,370.329903752597,179.33075350467288,124.1360007788162,142.27351051401868,34.373602725732894,17.598285986879198,20.02511826160269,-0.8693082025428008,-4.369409039652915,1.7307389004953107,0.271923706574154,17.526092361909505,3.2992803019357266,6.795743942260742,2.591024398803711,3.601621150970459,96.82255147047975,242.00000129469467,288.76774347507927,168.76173091900313,128.45035046728972,113.72147585669782,34.262665269207226,24.21971902390363,20.334096516816047,-0.717063491986091,-3.667940700713638,-1.801421496557859,-0.014328421006911007,13.8284899196811,3.6095092461402807,6.848638534545898,3.4947361946105957,3.60337233543396,338.28553227664406,248.24394766718848,223.06279767197486,157.8477414330218,170.60616238317758,160.25759345794393,35.30482919552219,34.33937367932902,52.33516569676229,-0.6913630363659885,-0.8365762621739881,-0.7093626820087512,-0.4151937988317682,0.15278258894889873,-0.10904085114286843,6.773988723754883,6.848830699920654,7.229483127593994,338.28553227664406,248.24394766718848,223.06279767197486
169.0263704318937,169.54148671096345,133.82068106312292,55.29604568491002,46.315873692819224,54.89061294583433,-1.115551505086728,-0.26822883519860896,-0.28795426912684596,1.1508653203685384,-0.8719532923102831,-0.23828279121077944,7.171720504760742,7.192556381225586,7.429229259490967,263.363353622836,346.86681099897,328.8542200264905,35.28924418604651,60.50573089700997,179.46839700996676,26.003391050141307,65.72198416844728,46.19684156612967,0.8166918671126051,0.999743946560685,-0.44044380656746024,0.04867164831894488,0.6044841053608416,-0.8484711032218604,3.9904801845550537,5.975090503692627,7.1618804931640625,73.47916430801321,129.80874474593273,365.38285205865486,175.54738372093024,124.47246677740864,145.79119601328904,42.266768643074045,16.711818367576853,20.359305844009747,-0.5190264371478774,-4.597320042419069,1.1802812763627617,-0.8719951210083288,19.851981215948477,1.5000730918031007,7.085010528564453,3.073607921600342,4.15381383895874,73.47916430801321,243.66804900095275,294.64167868409163,165.2766611295681,130.6236295681063,110.25,42.43267331040057,23.407107663099413,20.64783921187884,-0.3601942009714564,-3.863769142520809,-1.2540077403446024,-0.9318794497727998,15.580910345945295,1.7692862458995702,7.160366058349609,3.809882879257202,4.219658851623535,331.901070126356,253.72043311198885,217.30262203557672,154.4845514950166,166.91922757475083,150.60024916943522,41.87066794825823,42.74870259811292,55.89184946973202,-0.3174949185586079,-0.4467103478918246,-0.16315651895992572,-1.105229335747707,-0.8938309830335807,-0.5926436406501296,7.091946125030518,7.157180309295654,7.486894607543945,331.901070126356,253.72043311198885,217.30262203557672
159.4401909214884,161.16135788038184,130.63155075004872,54.95159549087251,47.40160912151169,54.47775435828184,-0.9275219727795628,-0.08963294087171719,-0.46718085835633266,0.7938190859347372,-0.8621759420033532,-0.28142004095953776,7.2296552658081055,7.2300639152526855,7.422563552856445,256.0654782983171,331.3100760552439,309.5824658035876,37.50545489966881,55.78029417494643,170.92163452172218,27.578565303949937,66.23159070559842,46.92500623658123,0.7061733692913128,1.3033377835674818,-0.19559649258487374,-0.24536778273218696,1.2575491805462402,-0.9504635458169317,3.9864189624786377,5.883687973022461,7.223934650421143,77.88278167861198,122.34599824087351,349.4822876314913,167.62960257159557,124.92309565556205,143.08796025715955,43.12015938864583,17.709035931841868,19.37217535172027,-0.3654791654071331,-4.291228088345052,1.7466705586657971,-1.0094107619914376,17.334986769041638,3.6794741601394048,7.117345333099365,3.0561158657073975,4.035482883453369,77.88278167861198,244.01601788148884,290.0547479617994,157.12210208455093,129.5875219170076,113.05225988700565,42.533300742215616,24.267646158292333,19.594815525971722,-0.2402138960654374,-3.6762868847294605,-1.8499790591730019,-1.0029353778803138,14.011483402248896,4.1667669597417945,7.180355548858643,3.8763444423675537,4.010003089904785,316.1628617988025,251.1695769977097,222.06311838869732,146.96113383985974,158.68035262030003,146.39080459770116,41.844832594304236,43.055542235976276,55.6455789707178,-0.17346649392582508,-0.328233248660572,-0.3089958751071445,-1.193282479156913,-1.0114575574952422,-0.6856755449634964,7.105240345001221,7.180886745452881,7.492637634277344,316.1628617988025,251.1695769977097,222.06311838869732
